        T              Rev             ST             Date            Time              X               Y               Z              Vx              Vy              Vz              Xg              Yg              Zg               A               E               W               i             Node            Long             Lat      
 3.500000E+0002               3  8.526431E+0001        19/03/24        17:50:00 -7.118085E+0003 -1.383090E+0002  7.198353E+0002 -7.645379E-0001  1.101283E+0000 -7.345411E+0000 -7.638672E+0002  7.080009E+0003  7.031434E+0002  7.161990E+0003  8.754252E-0004  1.714107E+0002  9.855129E+0001  2.420340E-0001  9.615786E+0001  5.639157E+0000 
 3.510000E+0002               3  8.551500E+0001        19/03/24        17:51:00 -7.149976E+0003 -7.200421E+0001  2.779849E+0002 -2.981522E-0001  1.108155E+0000 -7.378108E+0000 -6.693716E+0002  7.119574E+0003  2.612221E+0002  7.162142E+0003  8.940217E-0004  1.765646E+0002  9.855118E+0001  2.420424E-0001  9.537107E+0001  2.092062E+0000 
 3.520000E+0002               3  8.576568E+0001        19/03/24        17:52:00 -7.153840E+0003 -5.417307E+0000 -1.649577E+0002  1.694143E-0001  1.110683E+0000 -7.381809E+0000 -5.720441E+0002  7.130526E+0003 -1.817257E+0002  7.162154E+0003  8.951028E-0004  1.816875E+0002  9.855115E+0001  2.420431E-0001  9.458671E+0001 -1.455228E+0000 
 3.530000E+0002               3  8.601637E+0001        19/03/24        17:53:00 -7.129660E+0003  6.119068E+0001 -6.072519E+0002  6.363078E-0001  1.108858E+0000 -7.356500E+0000 -4.725148E+0002  7.112802E+0003 -6.239594E+0002  7.162025E+0003  8.786459E-0004  1.868261E+0002  9.855121E+0001  2.420468E-0001  9.380067E+0001 -5.002379E+0000 
 3.540000E+0002               3  8.626705E+0001        19/03/24        17:54:00 -7.077533E+0003  1.275587E+0002 -1.047159E+0003  1.100677E+0000  1.102686E+0000 -7.302283E+0000 -3.714229E+0002  7.066456E+0003 -1.063741E+0003  7.161757E+0003  8.448943E-0004  1.920305E+0002  9.855136E+0001  2.420642E-0001  9.300878E+0001 -8.549053E+0000 
 3.550000E+0002               3  8.651774E+0001        19/03/24        17:55:00 -6.997666E+0003  1.934266E+0002 -1.482952E+0003  1.560684E+0000  1.092193E+0000 -7.219379E+0000 -2.694124E+0002  6.991658E+0003 -1.499343E+0003  7.161354E+0003  7.943586E-0004  1.973631E+0002  9.855158E+0001  2.421060E-0001  9.220671E+0001 -1.209490E+0001 
 3.560000E+0002               3  8.676842E+0001        19/03/24        17:56:00 -6.890375E+0003  2.585363E+0002 -1.912918E+0003  2.014506E+0000  1.077422E+0000 -7.108124E+0000 -1.671291E+0002  6.888700E+0003 -1.929053E+0003  7.160823E+0003  7.278224E-0004  2.029143E+0002  9.855188E+0001  2.421823E-0001  9.138980E+0001 -1.563954E+0001 
 3.570000E+0002               3  8.701910E+0001        19/03/24        17:57:00 -6.756085E+0003  3.226329E+0002 -2.335369E+0003  2.460349E+0000  1.058433E+0000 -6.968969E+0000 -6.521661E+0001  6.757988E+0003 -2.351186E+0003  7.160172E+0003  6.463612E-0004  2.088309E+0002  9.855226E+0001  2.423028E-0001  9.055290E+0001 -1.918258E+0001 
 3.580000E+0002               3  8.726979E+0001        19/03/24        17:58:00 -6.595328E+0003  3.854654E+0002 -2.748647E+0003  2.896455E+0000  1.035302E+0000 -6.802478E+0000  3.568704E+0001  6.600043E+0003 -2.764084E+0003  7.159411E+0003  5.514003E-0004  2.153829E+0002  9.855271E+0001  2.424763E-0001  8.969020E+0001 -2.272353E+0001 
 3.590000E+0002               3  8.752047E+0001        19/03/24        17:59:00 -6.408740E+0003  4.467882E+0002 -3.151133E+0003  3.321105E+0000  1.008123E+0000 -6.609322E+0000  1.349530E+0002  6.415498E+0003 -3.166128E+0003  7.158552E+0003  4.448937E-0004  2.231386E+0002  9.855321E+0001  2.427110E-0001  8.879493E+0001 -2.626188E+0001 
 3.600000E+0002               3  8.777116E+0001        19/03/24        18:00:00 -6.197058E+0003  5.063614E+0002 -3.541248E+0003  3.732629E+0000  9.770059E-0001 -6.390282E+0000  2.319651E+0002  6.205098E+0003 -3.555744E+0003  7.157609E+0003  3.299624E-0004  2.335321E+0002  9.855377E+0001  2.430141E-0001  8.785911E+0001 -2.979700E+0001 
 3.610000E+0002               3  8.802184E+0001        19/03/24        18:01:00 -5.961119E+0003  5.639526E+0002 -3.917467E+0003  4.129415E+0000  9.420747E-0001 -6.146237E+0000  3.261230E+0002  5.969691E+0003 -3.931406E+0003  7.156597E+0003  2.138770E-0004  2.512390E+0002  9.855437E+0001  2.433916E-0001  8.687305E+0001 -3.332814E+0001 
 3.620000E+0002               3  8.827253E+0001        19/03/24        18:02:00 -5.701854E+0003  6.193369E+0002 -4.278316E+0003  4.509911E+0000  9.034698E-0001 -5.878166E+0000  4.168457E+0002  5.710230E+0003 -4.291645E+0003  7.155531E+0003  1.276994E-0004  2.943172E+0002  9.855500E+0001  2.438486E-0001  8.582483E+0001 -3.685437E+0001 
 3.630000E+0002               3  8.852321E+0001        19/03/24        18:03:00 -5.420285E+0003  6.722986E+0002 -4.622387E+0003  4.872634E+0000  8.613454E-0001 -5.587143E+0000  5.035747E+0002  5.427765E+0003 -4.635053E+0003  7.154428E+0003  1.636219E-0004  3.570266E+0002  9.855566E+0001  2.443886E-0001  8.469941E+0001 -4.037454E+0001 
 3.640000E+0002               3  8.877390E+0001        19/03/24        18:04:00 -5.117522E+0003  7.226313E+0002 -4.948337E+0003  5.216174E+0000  8.158693E-0001 -5.274327E+0000  5.857768E+0002  5.123441E+0003 -4.960291E+0003  7.153306E+0003  2.852943E-0004  2.459409E+0001  9.855633E+0001  2.450141E-0001  8.347754E+0001 -4.388715E+0001 
 3.650000E+0002               3  8.902458E+0001        19/03/24        18:05:00 -4.794755E+0003  7.701395E+0002 -5.254896E+0003  5.539199E+0000  7.672220E-0001 -4.940964E+0000  6.629472E+0002  4.798491E+0003 -5.266090E+0003  7.152182E+0003  4.268454E-0004  3.789047E+0001  9.855701E+0001  2.457261E-0001  8.213396E+0001 -4.739026E+0001 
 3.660000E+0002               3  8.927526E+0001        19/03/24        18:06:00 -4.453253E+0003  8.146384E+0002 -5.540868E+0003  5.840464E+0000  7.155959E-0001 -4.588373E+0000  7.346119E+0002  4.454232E+0003 -5.551259E+0003  7.151074E+0003  5.734412E-0004  4.679021E+0001  9.855768E+0001  2.465243E-0001  8.063483E+0001 -5.088125E+0001 
 3.670000E+0002               3  8.952595E+0001        19/03/24        18:07:00 -4.094357E+0003  8.559555E+0002 -5.805144E+0003  6.118809E+0000  6.611949E-0001 -4.217951E+0000  8.003304E+0002  4.092060E+0003 -5.814691E+0003  7.149999E+0003  7.201115E-0004  5.389883E+0001  9.855833E+0001  2.474070E-0001  7.893371E+0001 -5.435651E+0001 
 3.680000E+0002               3  8.977663E+0001        19/03/24        18:08:00 -3.719476E+0003  8.939306E+0002 -6.046695E+0003  6.373166E+0000  6.042329E-0001 -3.831155E+0000  8.596983E+0002  3.713441E+0003 -6.055362E+0003  7.148973E+0003  8.639133E-0004  6.012401E+0001  9.855895E+0001  2.483713E-0001  7.696510E+0001 -5.781090E+0001 
 3.690000E+0002               3  9.002732E+0001        19/03/24        18:09:00 -3.330077E+0003  9.284167E+0002 -6.264585E+0003  6.602564E+0000  5.449333E-0001 -3.429508E+0000  9.123488E+0002  3.319910E+0003 -6.272337E+0003  7.148013E+0003  1.002557E-0003  6.585784E+0001  9.855953E+0001  2.494128E-0001  7.463380E+0001 -6.123688E+0001 
 3.700000E+0002               3  9.027800E+0001        19/03/24        18:10:00 -2.927685E+0003  9.592804E+0002 -6.457970E+0003  6.806128E+0000  4.835279E-0001 -3.014581E+0000  9.579552E+0002  2.913059E+0003 -6.464777E+0003  7.147134E+0003  1.134072E-0003  7.129688E+0001  9.856006E+0001  2.505261E-0001  7.179663E+0001 -6.462296E+0001 
 3.710000E+0002               3  9.052869E+0001        19/03/24        18:11:00 -2.513874E+0003  9.864027E+0002 -6.626102E+0003  6.983086E+0000  4.202562E-0001 -2.587997E+0000  9.962323E+0002  2.494535E+0003 -6.631937E+0003  7.146350E+0003  1.256720E-0003  7.655103E+0001  9.856054E+0001  2.517046E-0001  6.822991E+0001 -6.795076E+0001 
 3.720000E+0002               3  9.077937E+0001        19/03/24        18:12:00 -2.090260E+0003  1.009679E+0003 -6.768330E+0003  7.132770E+0000  3.553643E-0001 -2.151420E+0000  1.026938E+0003  2.066030E+0003 -6.773171E+0003  7.145672E+0003  1.368944E-0003  8.168708E+0001  9.856096E+0001  2.529405E-0001  6.356993E+0001 -7.118935E+0001 
 3.730000E+0002               3  9.103006E+0001        19/03/24        18:13:00 -1.658498E+0003  1.029019E+0003 -6.884106E+0003  7.254613E+0000  2.891042E-0001 -1.706548E+0000  1.049874E+0003  1.629275E+0003 -6.887935E+0003  7.145111E+0003  1.469396E-0003  8.674870E+0001  9.856130E+0001  2.542253E-0001  5.720303E+0001 -7.428359E+0001 
 3.740000E+0002               3  9.128074E+0001        19/03/24        18:14:00 -1.220272E+0003  1.044349E+0003 -6.972985E+0003  7.348160E+0000  2.217324E-0001 -1.255108E+0000  1.064889E+0003  1.186037E+0003 -6.975785E+0003  7.144676E+0003  1.556933E-0003  9.176625E+0001  9.856157E+0001  2.555497E-0001  4.808076E+0001 -7.712903E+0001 
 3.750000E+0002               3  9.153142E+0001        19/03/24        18:15:00 -7.772918E+0002  1.055610E+0003 -7.034623E+0003  7.413060E+0000  1.535097E-0001 -7.988504E-0001  1.071876E+0003  7.381028E+0002 -7.036384E+0003  7.144374E+0003  1.630626E-0003  9.676210E+0001  9.856176E+0001  2.569037E-0001  3.455163E+0001 -7.952117E+0001 
 3.760000E+0002               3  9.178211E+0001        19/03/24        18:16:00 -3.312829E+0002  1.062758E+0003 -7.068786E+0003  7.449074E+0000  8.469930E-0002 -3.395420E-0001  1.070775E+0003  2.872819E+0002 -7.069501E+0003  7.144209E+0003  1.689771E-0003  1.017536E+0002  9.856186E+0001  2.582769E-0001  1.501840E+0001 -8.108743E+0001 
 3.770000E+0002               3  9.203279E+0001        19/03/24        18:17:00  1.160166E+0002  1.065767E+0003 -7.075343E+0003  7.456069E+0000  1.556690E-0002  1.210405E-0001  1.061574E+0003 -1.646075E+0002 -7.075009E+0003  7.144183E+0003  1.733891E-0003  1.067551E+0002  9.856188E+0001  2.596586E-0001 -8.814082E+0000 -8.136623E+0001 
 3.780000E+0002               3  9.228348E+0001        19/03/24        18:18:00  5.628645E+0002  1.064625E+0003 -7.054271E+0003  7.434024E+0000 -5.362099E-0002  5.811165E-0001  1.044308E+0003 -6.157432E+0002 -7.052890E+0003  7.144298E+0003  1.762744E-0003  1.117789E+0002  9.856182E+0001  2.610380E-0001 -3.052439E+0001 -8.024675E+0001 
 3.790000E+0002               3  9.253416E+0001        19/03/24        18:19:00  1.007520E+0003  1.059337E+0003 -7.005654E+0003  7.383027E+0000 -1.225976E-0001  1.038908E+0000  1.019058E+0003 -1.064307E+0003 -7.003232E+0003  7.144551E+0003  1.776315E-0003  1.168362E+0002  9.856167E+0001  2.624041E-0001 -4.624421E+0001 -7.811805E+0001 
 3.800000E+0002               3  9.278485E+0001        19/03/24        18:20:00  1.448253E+0003  1.049923E+0003 -6.929683E+0003  7.303276E+0000 -1.910971E-0001  1.492645E+0000  9.859529E+0002 -1.508490E+0003 -6.926228E+0003  7.144938E+0003  1.774821E-0003  1.219373E+0002  9.856143E+0001  2.637464E-0001 -5.683127E+0001 -7.541569E+0001 
 3.810000E+0002               3  9.303553E+0001        19/03/24        18:21:00  1.883344E+0003  1.036420E+0003 -6.826653E+0003  7.195076E+0000 -2.588552E-0001  1.940573E+0000  9.451668E+0002 -1.946504E+0003 -6.822179E+0003  7.145453E+0003  1.758697E-0003  1.270926E+0002  9.856112E+0001  2.650548E-0001 -6.410011E+0001 -7.240213E+0001 
 3.820000E+0002               3  9.328622E+0001        19/03/24        18:22:00  2.311101E+0003  1.018881E+0003 -6.696965E+0003  7.058842E+0000 -3.256104E-0001  2.380958E+0000  8.969193E+0002 -2.376584E+0003 -6.691490E+0003  7.146089E+0003  1.728585E-0003  1.323124E+0002  9.856074E+0001  2.663194E-0001 -6.932356E+0001 -6.921241E+0001 
 3.830000E+0002               3  9.353690E+0001        19/03/24        18:23:00  2.729855E+0003  9.973722E+0002 -6.541123E+0003  6.895094E+0000 -3.911047E-0001  2.812093E+0000  8.414742E+0002 -2.796998E+0003 -6.534667E+0003  7.146834E+0003  1.685323E-0003  1.376072E+0002  9.856029E+0001  2.675313E-0001 -7.325613E+0001 -6.591654E+0001 
 3.840000E+0002               3  9.378758E+0001        19/03/24        18:24:00  3.137974E+0003  9.719783E+0002 -6.359732E+0003  6.704458E+0000 -4.550847E-0001  3.232306E+0000  7.791378E+0002 -3.206053E+0003 -6.352322E+0003  7.147679E+0003  1.629920E-0003  1.429881E+0002  9.855977E+0001  2.686824E-0001 -7.634072E+0001 -6.255283E+0001 
 3.850000E+0002               3  9.403827E+0001        19/03/24        18:25:00  3.533867E+0003  9.427973E+0002 -6.153498E+0003  6.487663E+0000 -5.173024E-0001  3.639964E+0000  7.102579E+0002 -3.602104E+0003 -6.145160E+0003  7.148608E+0003  1.563541E-0003  1.484666E+0002  9.855921E+0001  2.697654E-0001 -7.884559E+0001 -5.914356E+0001 
 3.860000E+0002               3  9.428895E+0001        19/03/24        18:26:00  3.915987E+0003  9.099421E+0002 -5.923220E+0003  6.245539E+0000 -5.775161E-0001  4.033477E+0000  6.352220E+0002 -3.983555E+0003 -5.913989E+0003  7.149609E+0003  1.487477E-0003  1.540551E+0002  9.855860E+0001  2.707743E-0001 -8.093983E+0001 -5.570242E+0001 
 3.870000E+0002               3  9.453964E+0001        19/03/24        18:27:00  4.282843E+0003  8.735401E+0002 -5.669794E+0003  5.979014E+0000 -6.354915E-0001  4.411312E+0000  5.544548E+0002 -4.348873E+0003 -5.659705E+0003  7.150665E+0003  1.403118E-0003  1.597664E+0002  9.855796E+0001  2.717041E-0001 -8.273434E+0001 -5.223821E+0001 
 3.880000E+0002               3  9.479032E+0001        19/03/24        18:28:00  4.633001E+0003  8.337325E+0002 -5.394206E+0003  5.689113E+0000 -6.910025E-0001  4.771989E+0000  4.684169E+0002 -4.696589E+0003 -5.383298E+0003  7.151760E+0003  1.311923E-0003  1.656143E+0002  9.855729E+0001  2.725510E-0001 -8.430441E+0001 -4.875683E+0001 
 3.890000E+0002               3  9.504101E+0001        19/03/24        18:29:00  4.965092E+0003  7.906735E+0002 -5.097527E+0003  5.376950E+0000 -7.438321E-0001  5.114094E+0000  3.776017E+0002 -5.025305E+0003 -5.085844E+0003  7.152876E+0003  1.215386E-0003  1.716128E+0002  9.855661E+0001  2.733126E-0001 -8.570287E+0001 -4.526240E+0001 
 3.900000E+0002               3  9.529169E+0001        19/03/24        18:30:00  5.277814E+0003  7.445304E+0002 -4.780913E+0003  5.043732E+0000 -7.937732E-0001  5.436282E+0000  2.825333E+0002 -5.333701E+0003 -4.768499E+0003  7.153998E+0003  1.114997E-0003  1.777760E+0002  9.855592E+0001  2.739880E-0001 -8.696780E+0001 -4.175785E+0001 
 3.910000E+0002               3  9.554238E+0001        19/03/24        18:31:00  5.569944E+0003  6.954824E+0002 -4.445597E+0003  4.690746E+0000 -8.406296E-0001  5.737284E+0000  1.837638E+0002 -5.620540E+0003 -4.432501E+0003  7.155106E+0003  1.012209E-0003  1.841175E+0002  9.855525E+0001  2.745773E-0001 -8.812738E+0001 -3.824534E+0001 
 3.920000E+0002               3  9.579306E+0001        19/03/24        18:32:00  5.840336E+0003  6.437202E+0002 -4.092886E+0003  4.319361E+0000 -8.842166E-0001  6.015910E+0000  8.187004E+0001 -5.884672E+0003 -4.079160E+0003  7.156183E+0003  9.083908E-0004  1.906493E+0002  9.855459E+0001  2.750821E-0001 -8.920293E+0001 -3.472648E+0001 
 3.930000E+0002               3  9.604374E+0001        19/03/24        18:33:00  6.087928E+0003  5.894452E+0002 -3.724157E+0003  3.931021E+0000 -9.243623E-0001  6.271056E+0000 -2.254900E+0001 -6.125042E+0003 -3.709854E+0003  7.157214E+0003  8.047936E-0004  1.973802E+0002  9.855396E+0001  2.755054E-0001 -9.021093E+0001 -3.120254E+0001 
 3.940000E+0002               3  9.629443E+0001        19/03/24        18:34:00  6.311749E+0003  5.328688E+0002 -3.340849E+0003  3.527238E+0000 -9.609077E-0001  6.501710E+0000 -1.288755E+0002 -6.340690E+0003 -3.326025E+0003  7.158181E+0003  7.025031E-0004  2.043131E+0002  9.855336E+0001  2.758515E-0001 -9.116439E+0001 -2.767450E+0001 
 3.950000E+0002               3  9.654511E+0001        19/03/24        18:35:00  6.510919E+0003  4.742112E+0002 -2.944460E+0003  3.109588E+0000 -9.937079E-0001  6.706954E+0000 -2.364762E+0002 -6.530760E+0003 -2.929172E+0003  7.159071E+0003  6.024023E-0004  2.114407E+0002  9.855282E+0001  2.761256E-0001 -9.207375E+0001 -2.414314E+0001 
 3.960000E+0002               3  9.679580E+0001        19/03/24        18:36:00  6.684655E+0003  4.137013E+0002 -2.536540E+0003  2.679705E+0000 -1.022633E+0000  6.885968E+0000 -3.447055E+0002 -6.694498E+0003 -2.520848E+0003  7.159868E+0003  5.051342E-0004  2.187384E+0002  9.855232E+0001  2.763344E-0001 -9.294761E+0001 -2.060912E+0001 
 3.970000E+0002               3  9.704648E+0001        19/03/24        18:37:00  6.832273E+0003  3.515751E+0002 -2.118683E+0003  2.239275E+0000 -1.047567E+0000  7.038039E+0000 -4.529093E+0002 -6.831260E+0003 -2.102649E+0003  7.160560E+0003  4.110738E-0004  2.261500E+0002  9.855190E+0001  2.764853E-0001 -9.379313E+0001 -1.707297E+0001 
 3.980000E+0002               3  9.729717E+0001        19/03/24        18:38:00  6.953192E+0003  2.880751E+0002 -1.692526E+0003  1.790026E+0000 -1.068410E+0000  7.162557E+0000 -5.604282E+0002 -6.940515E+0003 -1.676212E+0003  7.161137E+0003  3.203130E-0004  2.335541E+0002  9.855154E+0001  2.765868E-0001 -9.461647E+0001 -1.353515E+0001 
 3.990000E+0002               3  9.754785E+0001        19/03/24        18:39:00  7.046935E+0003  2.234493E+0002 -1.259737E+0003  1.333725E+0000 -1.085081E+0000  7.259023E+0000 -6.666012E+0002 -7.021840E+0003 -1.243207E+0003  7.161589E+0003  2.326734E-0004  2.406640E+0002  9.855126E+0001  2.766481E-0001 -9.542298E+0001 -9.996067E+0000 
 4.000000E+0002               3  9.779854E+0001        19/03/24        18:40:00  7.113134E+0003  1.579502E+0002 -8.220121E+0002  8.721667E-0001 -1.097512E+0000  7.327050E+0000 -7.707694E+0002 -7.074933E+0003 -8.053308E+0002  7.161910E+0003  1.477919E-0004  2.465994E+0002  9.855106E+0001  2.766789E-0001 -9.621749E+0001 -6.456082E+0000 
 4.010000E+0002               3  9.804922E+0001        19/03/24        18:41:00  7.151526E+0003  9.183372E+0001 -3.810656E+0002  4.071707E-0001 -1.105653E+0000  7.366365E+0000 -8.722794E+0002 -7.099605E+0003 -3.642981E+0002  7.162095E+0003  6.573792E-0005  2.463043E+0002  9.855094E+0001  2.766897E-0001 -9.700443E+0001 -2.915526E+0000 
 4.020000E+0002               4  9.829991E+0001        19/03/24        18:42:00  7.161962E+0003  2.535828E+0001  6.137426E+0001 -5.943044E-0002 -1.109472E+0000  7.376811E+0000 -9.704874E+0002 -7.095784E+0003  7.816239E+0001  7.162140E+0003  2.644802E-0005  1.339079E+0002  9.855090E+0001  2.766909E-0001 -9.778800E+0001  6.252856E-0001 
 4.030000E+0002               4  9.855059E+0001        19/03/24        18:43:00  7.144399E+0003 -4.121622E+0001  5.035734E+0002 -5.257971E-0001 -1.108955E+0000  7.358344E+0000 -1.064762E+0003 -7.063518E+0003  5.203165E+0002  7.162045E+0003  1.035549E-0004  1.096156E+0002  9.855095E+0001  2.766934E-0001 -9.857229E+0001  4.166045E+0000 
 4.040000E+0002               4  9.880127E+0001        19/03/24        18:44:00  7.098908E+0003 -1.076296E+0002  9.437987E+0002 -9.900904E-0001 -1.104102E+0000  7.311040E+0000 -1.154488E+0003 -7.002968E+0003  9.604314E+0002  7.161811E+0003  1.865174E-0004  1.137404E+0002  9.855109E+0001  2.767079E-0001 -9.936141E+0001  7.706443E+0000 
 4.050000E+0002               4  9.905196E+0001        19/03/24        18:45:00  7.025667E+0003 -1.736221E+0002  1.380325E+0003 -1.450481E+0000 -1.094934E+0000  7.235089E+0000 -1.239072E+0003 -6.914415E+0003  1.396782E+0003  7.161442E+0003  2.718223E-0004  1.204739E+0002  9.855130E+0001  2.767448E-0001 -1.001596E+0002  1.124616E+0001 
 4.060000E+0002               4  9.930264E+0001        19/03/24        18:46:00  6.924965E+0003 -2.389360E+0002  1.811442E+0003 -1.905154E+0000 -1.081487E+0000  7.130794E+0000 -1.317940E+0003 -6.798253E+0003  1.827660E+0003  7.160944E+0003  3.598427E-0004  1.278429E+0002  9.855160E+0001  2.768144E-0001 -1.009715E+0002  1.478486E+0001 
 4.070000E+0002               4  9.955333E+0001        19/03/24        18:47:00  6.797198E+0003 -3.033161E+0002  2.235462E+0003 -2.352323E+0000 -1.063817E+0000  6.998576E+0000 -1.390547E+0003 -6.654989E+0003  2.251376E+0003  7.160325E+0003  4.509356E-0004  1.353477E+0002  9.855197E+0001  2.769264E-0001 -1.018020E+0002  1.832216E+0001 
 4.080000E+0002               4  9.980401E+0001        19/03/24        18:48:00  6.642871E+0003 -3.665109E+0002  2.650724E+0003 -2.790228E+0000 -1.041992E+0000  6.838964E+0000 -1.456378E+0003 -6.485241E+0003  2.666273E+0003  7.159594E+0003  5.452204E-0004  1.427968E+0002  9.855241E+0001  2.770899E-0001 -1.026568E+0002  2.185764E+0001 
